id,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,y
15822,Single,Male,50000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,0
15824,Married,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,32,0
15825,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,0
15828,Married,Male,100000,5,High School,Management,Yes,3,10+ Miles,Pacific,34,0
15829,Married,Male,100000,3,Partial College,Professional,Yes,2,5-10 Miles,North America,46,0
15831,Single,Male,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,44,0
15833,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,33,0
15835,Single,Male,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,37,0
15836,Married,Female,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,0
15838,Married,Female,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,65,1
15839,Married,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,0
15844,Single,Female,30000,3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,1
15853,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,0
15854,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,0
15855,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,30,0
15856,Single,Male,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,42,0
15858,Married,Male,130000,5,Partial High School,Management,No,4,10+ Miles,Pacific,35,0
15859,Single,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,0
15861,Married,Male,150000,5,High School,Management,Yes,4,0-1 Miles,Europe,57,0
15865,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,0
15869,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,0
15874,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,0
15875,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,0
15880,Single,Female,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,32,0
15891,Married,Female,40000,4,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,0
15894,Married,Male,30000,1,Bachelors,Clerical,Yes,1,2-5 Miles,Europe,40,0
15897,Married,Male,100000,4,Partial College,Management,Yes,4,10+ Miles,Europe,56,0
15910,Married,Female,10000,0,High School,Manual,Yes,1,2-5 Miles,Pacific,29,0
15911,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,48,0
15919,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,0
15920,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,0
15930,Married,Male,60000,1,Partial College,Professional,No,1,2-5 Miles,North America,56,0
15942,Single,Female,20000,3,High School,Manual,Yes,2,0-1 Miles,Europe,43,0
15943,Married,Female,20000,0,Partial College,Clerical,No,2,1-2 Miles,North America,77,0
15946,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,31,0
15950,Married,Male,80000,0,Partial College,Professional,No,2,2-5 Miles,Europe,61,0
15951,Married,Male,100000,4,Partial College,Professional,Yes,4,10+ Miles,Europe,54,0
15956,Married,Female,100000,4,High School,Professional,Yes,3,10+ Miles,Europe,52,0
15960,Married,Male,90000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,48,0
15962,Married,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,31,1
15963,Single,Female,30000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,62,0
15970,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,0
15972,Married,Female,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,0
15975,Single,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,68,0
15977,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,37,0
15981,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,0
15982,Single,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,67,0
15986,Single,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,0
15993,Single,Female,10000,3,Partial High School,Manual,Yes,1,0-1 Miles,Europe,39,0
15995,Single,Male,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,28,0
16003,Single,Male,170000,0,Graduate Degree,Management,No,4,0-1 Miles,North America,45,0
16006,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,34,1
16009,Single,Male,130000,3,Bachelors,Management,No,4,0-1 Miles,Europe,48,0
16010,Married,Male,130000,2,Bachelors,Management,Yes,4,0-1 Miles,North America,43,0
16011,Single,Female,30000,4,Partial College,Clerical,No,3,0-1 Miles,Europe,28,1
16013,Married,Female,130000,5,High School,Management,Yes,4,0-1 Miles,Europe,58,0
16016,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
16023,Single,Male,70000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,38,0
16024,Married,Male,30000,1,Bachelors,Clerical,Yes,0,2-5 Miles,Europe,38,1
16025,Single,Male,130000,2,Graduate Degree,Management,No,3,1-2 Miles,North America,72,0
16037,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,0
16040,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,29,0
16044,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,0
16047,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,0
16050,Single,Female,30000,0,High School,Clerical,No,2,1-2 Miles,North America,51,0
16056,Married,Female,30000,0,High School,Clerical,No,2,0-1 Miles,North America,50,0
16058,Married,Male,70000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,32,0
16059,Married,Male,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,0
16062,Married,Male,10000,0,Partial College,Manual,Yes,2,0-1 Miles,Europe,54,0
16064,Single,Male,20000,1,Partial High School,Clerical,No,2,0-1 Miles,North America,48,0
16065,Single,Female,90000,0,Partial College,Professional,Yes,1,10+ Miles,North America,43,0
16070,Single,Female,100000,0,Bachelors,Management,No,2,0-1 Miles,North America,39,0
16071,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,64,0
16075,Single,Female,70000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,48,1
16076,Single,Male,40000,4,High School,Skilled Manual,No,2,0-1 Miles,North America,34,0
16084,Single,Female,40000,3,Partial College,Clerical,Yes,0,1-2 Miles,North America,30,0
16087,Single,Male,110000,1,Bachelors,Management,Yes,4,2-5 Miles,Pacific,48,0
16089,Single,Female,30000,0,High School,Manual,Yes,1,2-5 Miles,Europe,35,0
16091,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,45,0
16092,Married,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,0
16096,Married,Male,70000,5,Bachelors,Professional,No,3,10+ Miles,Pacific,38,0
16097,Single,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,0
16106,Single,Male,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,66,0
16119,Married,Male,70000,5,Graduate Degree,Professional,No,2,0-1 Miles,North America,37,0
16120,Married,Male,60000,4,Bachelors,Skilled Manual,No,3,10+ Miles,North America,42,0
16131,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,0
16134,Single,Male,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,0
16143,Married,Female,60000,1,Partial High School,Skilled Manual,Yes,3,2-5 Miles,Europe,61,1
16148,Single,Female,130000,0,Graduate Degree,Management,No,3,0-1 Miles,Pacific,48,1
16153,Married,Female,70000,2,Partial College,Professional,Yes,0,5-10 Miles,North America,49,1
16154,Single,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,58,0
16162,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,0
16165,Married,Female,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,61,0
16167,Married,Male,70000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,0
16168,Single,Female,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,31,0
16170,Married,Male,80000,5,Graduate Degree,Management,Yes,2,0-1 Miles,Pacific,39,0
16171,Married,Female,60000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,0
16172,Single,Male,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,43,0
16173,Single,Female,110000,1,Bachelors,Management,Yes,4,2-5 Miles,Pacific,48,0
16174,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,0
16175,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,39,0
16177,Married,Female,100000,3,Graduate Degree,Management,Yes,3,1-2 Miles,North America,63,0
16178,Married,Male,70000,5,Bachelors,Professional,Yes,4,10+ Miles,Pacific,38,0
16182,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,25,0
16184,Single,Female,130000,4,Partial College,Professional,No,2,0-1 Miles,Europe,48,1
16187,Married,Female,130000,3,Bachelors,Management,Yes,4,0-1 Miles,North America,66,0
16190,Married,Male,80000,0,Bachelors,Management,No,2,2-5 Miles,Europe,62,0
16191,Married,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,0
16195,Single,Male,50000,3,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,40,0
16200,Married,Female,40000,1,High School,Professional,Yes,2,10+ Miles,North America,59,0
16202,Married,Female,30000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,55,1
16208,Single,Male,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,39,0
16212,Single,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,55,0
16213,Single,Female,70000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,33,0
16220,Single,Male,100000,4,High School,Professional,Yes,3,10+ Miles,Europe,52,0
16234,Single,Male,80000,3,Partial College,Professional,Yes,2,2-5 Miles,North America,43,0
16238,Married,Male,40000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,54,0
16239,Married,Female,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,0
16240,Married,Female,90000,4,Partial College,Skilled Manual,Yes,2,1-2 Miles,North America,38,0
16242,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,43,0
16243,Married,Female,70000,2,Partial College,Professional,Yes,1,0-1 Miles,North America,49,0
16247,Married,Female,60000,0,High School,Professional,No,2,1-2 Miles,North America,49,0
16248,Single,Male,110000,3,Bachelors,Management,No,3,1-2 Miles,North America,44,0
16249,Single,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,33,0
16256,Single,Male,10000,0,Graduate Degree,Manual,No,0,0-1 Miles,Europe,44,0
16266,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,44,0
16274,Married,Female,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,0
16276,Married,Female,100000,4,High School,Management,No,4,5-10 Miles,Europe,59,0
16279,Married,Male,80000,0,Bachelors,Professional,Yes,2,10+ Miles,Pacific,31,0
16280,Married,Male,30000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,56,0
16281,Married,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,56,0
16285,Single,Female,20000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,57,0
16295,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,0
16296,Single,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,0
16302,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,0
16312,Single,Female,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,45,0
16315,Single,Male,70000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,54,0
16319,Married,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,54,0
16320,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,0
16323,Married,Female,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,Europe,40,1
16325,Single,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,0
16330,Married,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,54,0
16331,Single,Female,20000,4,High School,Manual,Yes,2,0-1 Miles,Europe,27,1
16336,Single,Female,20000,0,High School,Manual,No,2,1-2 Miles,North America,53,0
16341,Married,Female,40000,5,High School,Skilled Manual,No,3,10+ Miles,North America,39,0
16346,Married,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,0
16349,Married,Male,10000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,52,0
16354,Married,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,31,0
16355,Married,Female,110000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,44,0
16358,Single,Female,40000,4,Partial College,Clerical,Yes,2,1-2 Miles,North America,33,1
16366,Single,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,50,0
16368,Single,Male,90000,0,Bachelors,Professional,Yes,0,1-2 Miles,Pacific,40,1
16370,Married,Male,80000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,51,1
16371,Married,Female,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,28,0
16373,Single,Female,20000,1,Partial College,Manual,No,1,1-2 Miles,Europe,39,0
16374,Married,Female,60000,4,Bachelors,Professional,Yes,3,10+ Miles,Pacific,42,0
16379,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,27,1
16381,Married,Female,30000,0,High School,Clerical,Yes,1,2-5 Miles,North America,52,1
16382,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
16383,Married,Female,110000,3,Bachelors,Management,Yes,2,1-2 Miles,North America,44,0
16384,Married,Male,70000,2,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,1
16390,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,29,0
16395,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,0
16397,Married,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,26,0
16401,Married,Female,100000,2,Partial College,Professional,Yes,1,0-1 Miles,North America,42,0
16402,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,0
16403,Married,Female,20000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,60,0
16413,Married,Female,40000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,56,0
16414,Single,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
16418,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
16421,Married,Female,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,39,0
16437,Married,Male,40000,2,High School,Skilled Manual,Yes,2,2-5 Miles,North America,46,0
16444,Single,Female,20000,2,High School,Manual,Yes,2,0-1 Miles,Europe,41,0
16448,Married,Male,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,61,1
16449,Married,Male,30000,0,High School,Clerical,No,2,0-1 Miles,North America,51,0
16450,Married,Female,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,46,0
16453,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,0
16455,Single,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,0
16456,Married,Female,10000,1,Partial High School,Clerical,No,2,1-2 Miles,Pacific,57,0
16458,Married,Male,40000,3,Partial College,Clerical,Yes,2,1-2 Miles,North America,32,0
16459,Married,Male,40000,0,Bachelors,Management,Yes,1,0-1 Miles,Pacific,53,0
16462,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,0,1-2 Miles,Europe,31,0
16467,Single,Female,60000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,1
16468,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,0
16473,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,0
16474,Single,Male,30000,0,High School,Clerical,No,1,5-10 Miles,North America,52,0
16479,Single,Female,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,38,0
16480,Single,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,0
16481,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,0
16482,Married,Male,130000,4,Partial College,Professional,Yes,4,0-1 Miles,Europe,52,0
16497,Single,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,0
16501,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,38,1
16506,Single,Female,40000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,0
16508,Single,Female,40000,0,Bachelors,Professional,No,2,1-2 Miles,North America,28,0
16510,Single,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,0
16517,Married,Female,100000,1,Partial College,Professional,Yes,4,0-1 Miles,North America,41,0
16523,Single,Male,20000,3,High School,Manual,No,0,0-1 Miles,Europe,42,0
16531,Single,Male,70000,0,Bachelors,Professional,No,2,5-10 Miles,Pacific,43,1
16535,Married,Male,50000,3,Bachelors,Skilled Manual,No,3,10+ Miles,North America,41,0
16537,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,Pacific,57,1
16539,Single,Female,60000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,44,1
16543,Married,Female,60000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,1
16545,Single,Female,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,64,0
16551,Single,Female,40000,1,High School,Professional,Yes,2,10+ Miles,North America,58,0
16556,Married,Male,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,33,0
16563,Married,Male,10000,2,High School,Manual,Yes,1,0-1 Miles,Europe,38,0
16566,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,0
16568,Single,Female,80000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,0
16574,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,0
16576,Married,Male,60000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,1
16582,Married,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,50,0
16583,Single,Male,70000,0,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,43,1
16591,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
16592,Married,Female,70000,5,Bachelors,Professional,Yes,4,10+ Miles,Pacific,39,0
16597,Single,Male,170000,3,High School,Professional,No,4,0-1 Miles,Europe,51,0
